Date;Tournament;MatchId;SeriesId;Patch;GameNumber;SummonnerName;XPD@15;GD@15;CS/Min;Kills;Deaths;Assists;KP%;WardPlaced;Damage/Min;TotalDamageDealtToBuilding;TotalDamageDealtToObjectives;JungleProximity;topLanePresence;jungleAllyTopPresence;jungleEnemyTopPresence;riverTopPresence
2025-01-23;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809692959814|game2;2756045;15.1.649.4112;2;T1 Haetae;169;171;9.863587753353805;0;0;0;0.0;6;408.61705432113985;1395.8515625;1395.8515625;0.11789181692094314;0.44937586685159503;0.0;0.0;0.020804438280166437
2025-01-23;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809692959814|game2;2756045;15.1.649.4112;2;DK Jaehyuk;-169;-171;9.720637206203751;0;0;0;0.0;5;61.235856059803126;0;0;0.07628294036061026;0.4160887656033287;0.013869625520110958;0.0;0.012482662968099861
2025-01-23;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809692959814|game3;2756045;15.1.649.4112;3;DK Jaehyuk;-1493;-411;6.073813663409094;0;0;0;0.0;5;156.09486535721769;0;0;0.3106796116504854;0.579750346740638;0.015256588072122053;0.0;0.015256588072122053
2025-01-23;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809692959814|game3;2756045;15.1.649.4112;3;T1 Haetae;1493;411;7.71731618409626;0;0;0;0.0;5;375.56415648444005;2540.160400390625;2540.160400390625;0.056865464632454926;0.6185852981969486;0.0;0.0;0.026352288488210817
2025-01-23;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809440711680|game1;2756044;15.1.649.4112;1;GEN Hanbyeol;928;302;7.789365450814365;0;2;1;0.3333333333333333;5;169.5175695369932;0;0;0.09292649098474341;0.4091539528432732;0.011095700416088766;0.0;0.011095700416088766
2025-01-23;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809440711680|game1;2756044;15.1.649.4112;1;KT Casting;-928;-302;6.288662015336368;1;1;0;0.25;5;224.89615379331255;0;0;0.1636615811373093;0.6019417475728155;0.004160887656033287;0.018030513176144243;0.04299583911234397
2025-01-23;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809440711680|game2;2756044;15.1.649.4112;2;GEN Hanbyeol;54;-94;7.074749379437399;2;3;0;1.0;6;553.0828879690068;284.0773620605469;284.0773620605469;0.130374479889043;0.6768377253814147;0.016643550624133148;0.0;0.016643550624133148
2025-01-23;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809440711680|game2;2756044;15.1.649.4112;2;KT Casting;-54;94;5.788431310448781;2;0;1;0.3;6;381.60155252445367;2819.555419921875;4890.9169921875;0.29680998613037446;0.43273231622746183;0.0013869625520110957;0.022191400832177532;0.11095700416088766
2025-01-23;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809645904961|game1;2756043;15.1.649.4112;1;BFX Soboro;-174;-150;8.361654932946433;2;1;2;0.8;5;505.0247162610538;0;937.1105346679688;0.21081830790568654;0.39389736477115117;0.030513176144244106;0.0;0.033287101248266296
2025-01-23;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809645904961|game1;2756043;15.1.649.4112;1;NS Kangin;174;150;8.504589205304491;1;1;4;0.625;4;398.2236765973235;2322.142578125;2322.142578125;0.14701803051317613;0.40221914008321774;0.004160887656033287;0.038834951456310676;0.024965325936199722
2025-01-23;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809645904961|game2;2756043;15.1.649.4112;2;NS Kangin;-1018;-612;5.717069726076629;0;0;1;0.2;6;450.2180196306805;0;0;0.2274618585298197;0.24549237170596394;0.0013869625520110957;0.0013869625520110957;0.033287101248266296
2025-01-23;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809645904961|game2;2756043;15.1.649.4112;2;BFX Soboro;1018;612;6.789020299715998;1;2;1;0.6666666666666666;4;554.2678860781139;0;358.6611938476563;0.0957004160887656;0.0;0.006934812760055479;0.0;0.004160887656033287
2025-01-21;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809776976986|game1;2756042;15.1.649.4112;1;T1 Haetae;139;714;7.572105743879391;0;0;0;0.0;6;84.7083113630785;1727.8397216796875;2210.768310546875;0.07350901525658807;0.20527045769764216;0.024965325936199722;0.023578363384188627;0.052704576976421634
2025-01-21;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809776976986|game1;2756042;15.1.649.4112;1;NS Kangin;-139;-714;6.5720163060085275;1;1;0;1.0;5;134.3406099062421;0;1831.3699951171875;0.0970873786407767;0.5922330097087378;0.026352288488210817;0.0;0.015256588072122053
2025-01-21;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809776976986|game2;2756042;15.1.649.4112;2;NS Kangin;-74;420;5.930615642962876;2;2;1;0.5;5;409.4344797135076;1207.892578125;1207.892578125;0.15672676837725383;0.32038834951456313;0.0;0.0027739251040221915;0.011095700416088766
2025-01-21;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809776976986|game2;2756042;15.1.649.4112;2;T1 Haetae;74;-420;6.430788046586251;1;3;1;0.6666666666666666;6;331.10743246112577;207.04603576660156;207.04603576660156;0.2871012482662968;0.3855755894590846;0.012482662968099861;0.0;0.0
2025-01-21;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809532986398|game1;2756041;15.1.649.4112;1;DRX Frog;-1014;-864;7.215288588271185;0;0;0;0;6;121.04122049582195;1050.1060791015625;1050.1060791015625;0.17475728155339806;0.10540915395284327;0.0;0.0;0.0
2025-01-21;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809532986398|game1;2756041;15.1.649.4112;1;HLE Rooster;1014;864;9.144128111868433;1;0;0;0.5;4;189.68228315954508;861.6576538085938;861.6576538085938;0.11789181692094314;0.435506241331484;0.013869625520110958;0.008321775312066574;0.009708737864077669
2025-01-21;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809532986398|game2;2756041;15.1.649.4112;2;HLE Rooster;-407;-357;8.217272758676538;0;1;0;0.0;4;129.41983043955892;0;0;0.1678224687933426;0.22052704576976423;0.0;0.0013869625520110957;0.011095700416088766
2025-01-21;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809532986398|game2;2756041;15.1.649.4112;2;DRX Frog;407;357;7.860000030038427;1;1;0;0.5;6;138.5446771097295;1300.82763671875;1300.82763671875;0.1289875173370319;0.47572815533980584;0.056865464632454926;0.0;0.011095700416088766
2025-01-20;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809800438879|game1;2756040;15.1.649.4112;1;DNF Lancer;789;369;9.143226940242695;0;0;0;0;7;371.5792374892395;0;0;0.0027739251040221915;0.130374479889043;0.0;0.0;0.0
2025-01-20;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809800438879|game1;2756040;15.1.649.4112;1;DK Jaehyuk;-789;-369;7.643166270359128;1;0;0;0.3333333333333333;5;425.7009158353079;0;0;0.14840499306518723;0.1276005547850208;0.0;0.0;0.0
2025-01-20;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809800438879|game2;2756040;15.1.649.4112;2;DK Jaehyuk;38;-50;6.79343376817307;0;1;0;0.0;4;384.4739232065593;566.843505859375;566.843505859375;0.09444444444444444;0.21388888888888888;0.0;0.002777777777777778;0.0125
2025-01-20;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809800438879|game2;2756040;15.1.649.4112;2;DNF Lancer;-38;50;6.936453426450398;0;1;0;0.0;5;500.410560540151;0;0;0.03611111111111111;0.4638888888888889;0.0;0.0;0.0
2025-01-20;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809800438879|game3;2756040;15.1.649.4112;3;DNF Lancer;139;0;8.647616457436015;1;1;1;0.25;6;358.8162006963361;348.4507446289063;348.4507446289063;0.08321775312066575;0.15256588072122051;0.0;0.013869625520110958;0.0
2025-01-20;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809800438879|game3;2756040;15.1.649.4112;3;DK Jaehyuk;-139;0;6.7179830330494665;2;0;1;0.6;6;348.36785825573327;0;0;0.08876560332871013;0.4077669902912621;0.013869625520110958;0.0;0.0
2025-01-20;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809462338570|game1;2756038;15.1.649.4112;1;KT Casting;569;275;9.009083743898266;0;0;1;0.14285714285714285;4;268.69553513374944;935.619873046875;2629.341796875;0.11095700416088766;0.1622746185852982;0.023578363384188627;0.015256588072122053;0.024965325936199722
2025-01-20;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809462338570|game1;2756038;15.1.649.4112;1;BRO Lonely;-569;-275;8.22257643292302;0;1;0;0.0;7;229.52116586161927;330.39910888671875;1517.3524169921875;0.0970873786407767;0.1927877947295423;0.07905686546463246;0.018030513176144243;0.044382801664355064
2025-01-20;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809462338570|game2;2756038;15.1.649.4112;2;BRO Lonely;-261;-399;7.576904074762063;2;1;0;0.25;6;231.02175558866108;2152.352783203125;2152.352783203125;0.1289875173370319;0.15256588072122051;0.019417475728155338;0.009708737864077669;0.06657420249653259
2025-01-20;LCK Challengers - Kickoff 2025 (Groups: Group Baron);113798809462338570|game2;2756038;15.1.649.4112;2;KT Casting;261;399;8.005785437484445;3;1;1;0.4444444444444444;5;456.10499812867613;721.0435180664062;2565.059326171875;0.13314840499306518;0.5866851595006934;0.06241331484049931;0.016643550624133148;0.0970873786407767
2025-01-18;LEC - Winter 2025 (Regular Season: Regular Season);113476054450558905|game1;2762924;15.1.649.4112;1;MKOI Myrwn;235;750;7.9351161321484875;1;0;0;0.25;1;219.79835011718131;381.0558166503906;381.0558166503906;0.05409153952843273;0.29958391123439665;0.0;0.020804438280166437;0.030513176144244106
2025-01-18;LEC - Winter 2025 (Regular Season: Regular Season);113476054450558905|game1;2762924;15.1.649.4112;1;FNC Oscarinin;-235;-750;6.862803141317611;0;1;0;0.0;2;353.23976070611604;0;0;0.07212205270457697;0.43273231622746183;0.015256588072122053;0.0013869625520110957;0.016643550624133148
2025-01-26;LEC - Winter 2025 (Regular Season: Regular Season);113476054450558879|game1;2748711;15.2.652.6393;1;BDS Irrelevant;3;83;9.791249335561423;0;0;0;0;5;316.48286467093413;420.4347534179688;420.4347534179688;0.14563106796116504;0.08321775312066575;0.020804438280166437;0.0013869625520110957;0.006934812760055479
2025-01-26;LEC - Winter 2025 (Regular Season: Regular Season);113476054450558879|game1;2748711;15.2.652.6393;1;MKOI Myrwn;-3;-83;9.362435496047784;0;0;2;0.6666666666666666;4;382.697681892539;248.004150390625;248.004150390625;0.044382801664355064;0.0;0.0;0.038834951456310676;0.008321775312066574
2025-01-26;LEC - Winter 2025 (Regular Season: Regular Season);113476054450558857|game1;2748710;15.2.652.6393;1;KC Canna;-969;210;7.862817915962077;1;2;0;0.25;5;385.7609180057631;3852.022216796875;3852.022216796875;0.030513176144244106;0.4368932038834951;0.009708737864077669;0.0;0.0
2025-01-26;LEC - Winter 2025 (Regular Season: Regular Season);113476054450558857|game1;2748710;15.2.652.6393;1;RGE Adam;969;-210;8.434659218941135;1;0;0;0.2;4;49.17501014917034;1777.7606201171875;3053.108154296875;0.18446601941747573;0.40499306518723993;0.0;0.0;0.02912621359223301
2025-01-26;LEC - Winter 2025 (Regular Season: Regular Season);113476054450558913|game1;2748709;15.2.652.6393;1;FNC Oscarinin;-1282;-701;5.932738293068977;0;4;0;0.0;5;564.2008847844914;0;0;0.044382801664355064;0.5020804438280166;0.044382801664355064;0.0;0.024965325936199722
2025-01-26;LEC - Winter 2025 (Regular Season: Regular Season);113476054450558913|game1;2748709;15.2.652.6393;1;G2 BrokenBlade;1282;701;6.8619623630677316;1;2;1;0.3333333333333333;5;245.27356905000633;618.5897216796875;2857.2373046875;0.260748959778086;0.27184466019417475;0.016643550624133148;0.005547850208044383;0.038834951456310676
2025-01-26;LEC - Winter 2025 (Regular Season: Regular Season);113476054450558865|game1;2748708;15.2.652.6393;1;SK JNX;-444;198;7.218329634436857;0;1;1;0.1111111111111111;7;319.85357752396175;2573.155517578125;2573.155517578125;0.15950069348127602;0.34257975034674065;0.0027739251040221915;0.0027739251040221915;0.04160887656033287
2025-01-26;LEC - Winter 2025 (Regular Season: Regular Season);113476054450558865|game1;2748708;15.2.652.6393;1;VIT Naak Nako;444;-198;7.575672685646602;1;2;0;0.16666666666666666;5;312.70814726784295;728.6304931640625;965.861328125;0.217753120665742;0.23855755894590847;0.0;0.0;0.02912621359223301
2025-01-26;LEC - Winter 2025 (Regular Season: Regular Season);113476054450558833|game1;2748707;15.2.652.6393;1;GX Lot;518;447;9.57490200765971;0;0;0;0.0;5;363.8579644038712;280.361572265625;280.361572265625;0.059639389736477116;0.1650485436893204;0.0;0.0;0.0
2025-01-26;LEC - Winter 2025 (Regular Season: Regular Season);113476054450558833|game1;2748707;15.2.652.6393;1;TH Carlsen;-518;-447;8.431630126148102;0;0;0;0.0;3;456.55687549750854;0;0;0.07489597780859916;0.18307905686546463;0.013869625520110958;0.0;0.0
2025-01-25;LEC - Winter 2025 (Regular Season: Regular Season);113476054450558901|game1;2748706;15.2.652.6393;1;KC Canna;-906;62;6.50200798721071;1;0;1;0.5;5;147.68012890452883;319.66522216796875;2416.40283203125;0.1745152354570637;0.4515235457063712;0.0110803324099723;0.04709141274238227;0.018005540166204988
2025-01-25;LEC - Winter 2025 (Regular Season: Regular Season);113476054450558901|game1;2748706;15.2.652.6393;1;SK JNX;906;-62;8.216823280541007;0;1;0;0.0;6;116.46904794685047;651.7994384765625;651.7994384765625;0.12742382271468145;0.5734072022160664;0.009695290858725761;0.0;0.0221606648199446
2025-01-25;LEC - Winter 2025 (Regular Season: Regular Season);113476054450558873|game1;2748705;15.2.652.6393;1;VIT Naak Nako;26;-163;8.437714965910605;0;0;0;0;5;264.23585462572123;0;0;0.17777777777777778;0.2902777777777778;0.018055555555555554;0.0;0.041666666666666664
2025-01-25;LEC - Winter 2025 (Regular Season: Regular Season);113476054450558873|game1;2748705;15.2.652.6393;1;G2 BrokenBlade;-26;163;8.723739202043166;0;0;0;0.0;7;163.93355843748196;476.6695556640625;741.2257080078125;0.2263888888888889;0.31527777777777777;0.008333333333333333;0.0;0.015277777777777777
2025-01-25;LEC - Winter 2025 (Regular Season: Regular Season);113476054450558889|game1;2748704;15.2.652.6393;1;GX Lot;327;626;8.286558992509892;0;0;1;0.25;5;466.1724504571436;1321.282470703125;1321.282470703125;0.130374479889043;0.8515950069348127;0.019417475728155338;0.0;0.008321775312066574
2025-01-25;LEC - Winter 2025 (Regular Season: Regular Season);113476054450558889|game1;2748704;15.2.652.6393;1;MKOI Myrwn;-327;-626;7.643636312056538;0;1;0;0.0;4;638.9587579678893;0;0;0.1955617198335645;0.7656033287101248;0.016643550624133148;0.0;0.020804438280166437
2025-01-25;LEC - Winter 2025 (Regular Season: Regular Season);113476054450558831|game1;2748703;15.2.652.6393;1;BDS Irrelevant;337;357;7.859172771518003;0;0;0;0.0;6;260.17591213076844;1571.0601806640625;1571.0601806640625;0.11927877947295423;0.29958391123439665;0.004160887656033287;0.011095700416088766;0.036061026352288486
2025-01-25;LEC - Winter 2025 (Regular Season: Regular Season);113476054450558831|game1;2748703;15.2.652.6393;1;TH Carlsen;-337;-357;7.930619796713621;0;0;0;0.0;4;201.61398115775802;51.037879943847656;51.037879943847656;0.07350901525658807;0.5603328710124826;0.005547850208044383;0.013869625520110958;0.008321775312066574
2025-01-25;LEC - Winter 2025 (Regular Season: Regular Season);113476054450558855|game1;2748702;15.2.652.6393;1;RGE Adam;-740;-1882;7.216824830492969;0;1;0;0.0;3;156.42398389973746;600.5978393554688;2160.42333984375;0.11927877947295423;0.27461858529819694;0.011095700416088766;0.0;0.038834951456310676
2025-01-25;LEC - Winter 2025 (Regular Season: Regular Season);113476054450558855|game1;2748702;15.2.652.6393;1;FNC Oscarinin;740;1882;8.145723076001966;2;0;1;1.0;4;549.2750401242919;2773.57763671875;3508.5869140625;0.2579750346740638;0.3509015256588072;0.03467406380027739;0.0;0.03467406380027739
2025-01-26;LCK - LCK Cup 2025 (Groups: Group Baron);113780832733031121|game1;2754357;15.1.649.4112;1;KT PerfecT;-1100;-776;6.857401530806306;0;1;0;0.0;6;337.7218982456803;1473.430419921875;1635.4134521484375;0.12205270457697642;0.24549237170596394;0.0;0.0;0.0
2025-01-26;LCK - LCK Cup 2025 (Groups: Group Baron);113780832733031121|game1;2754357;15.1.649.4112;1;BRO Morgan;1100;776;7.143126594589902;1;1;2;0.6;8;227.73694932957352;3360.477294921875;3726.014404296875;0.12205270457697642;0.24549237170596394;0.0013869625520110957;0.015256588072122053;0.006934812760055479
2025-01-26;LCK - LCK Cup 2025 (Groups: Group Baron);113780832733031121|game2;2754357;15.1.649.4112;2;BRO Morgan;-327;-976;7.573614436887392;0;0;1;0.3333333333333333;6;325.8328798317848;0;0;0.09431345353675451;0.31761442441054094;0.0;0.030513176144244106;0.013869625520110958
2025-01-26;LCK - LCK Cup 2025 (Groups: Group Baron);113780832733031121|game2;2754357;15.1.649.4112;2;KT PerfecT;327;976;9.574191835310476;0;0;0;0.0;5;275.55872635763063;1562.5228271484375;1562.5228271484375;0.12482662968099861;0.34396671289875175;0.011095700416088766;0.0013869625520110957;0.0319001386962552
2025-01-26;LCK - LCK Cup 2025 (Groups: Group Baron);113780832484780683|game1;2754356;15.1.649.4112;1;T1 Doran;713;605;8.864853043861812;0;0;1;0.3333333333333333;6;361.6682501877895;1620.3394775390625;1620.3394775390625;0.07073509015256588;0.11511789181692095;0.0;0.0;0.0
2025-01-26;LCK - LCK Cup 2025 (Groups: Group Baron);113780832484780683|game1;2754356;15.1.649.4112;1;NS Kingen;-713;-605;6.362676781481461;1;2;0;0.5;5;330.03788679019885;0;0;0.14701803051317613;0.12066574202496533;0.0;0.0;0.0
2025-01-26;LCK - LCK Cup 2025 (Groups: Group Baron);113780832484780683|game2;2754356;15.1.649.4112;2;NS Kingen;-1121;-471;6.718036897798223;0;2;1;0.5;6;388.06158481642547;1170.243408203125;1273.2564697265625;0.1914008321775312;0.34812760055478503;0.024965325936199722;0.004160887656033287;0.024965325936199722
2025-01-26;LCK - LCK Cup 2025 (Groups: Group Baron);113780832484780683|game2;2754356;15.1.649.4112;2;T1 Doran;1121;471;8.433280361065854;0;0;0;0.0;6;349.10857745746813;253.3836669921875;253.3836669921875;0.1650485436893204;0.14008321775312066;0.013869625520110958;0.0;0.012482662968099861
2025-02-01;LCK - LCK Cup 2025 (Groups: Group Baron);113780832710159052|game1;2754361;15.2.653.8382;1;BRO Morgan;102;157;7.073953627156922;1;1;2;0.42857142857142855;8;372.4122647302991;0;196;0.16920943134535368;0.3814147018030513;0.030513176144244106;0.022191400832177532;0.07073509015256588
2025-02-01;LCK - LCK Cup 2025 (Groups: Group Baron);113780832710159052|game1;2754361;15.2.653.8382;1;DK Siwoo;-102;-157;6.2879587796950425;1;1;0;0.3333333333333333;5;175.15953441463714;0;405.0966491699219;0.1678224687933426;0.6837725381414702;0.024965325936199722;0.0013869625520110957;0.05131761442441054
2025-02-01;LCK - LCK Cup 2025 (Groups: Group Baron);113780832710159052|game2;2754361;15.2.653.8382;2;DK Siwoo;-886;-564;7.147422682570803;0;1;3;0.75;5;429.9205106152929;0;0;0.1317614424410541;0.5728155339805825;0.04022191400832178;0.0;0.03467406380027739
2025-02-01;LCK - LCK Cup 2025 (Groups: Group Baron);113780832710159052|game2;2754361;15.2.653.8382;2;BRO Morgan;886;564;8.648381445910672;1;1;2;0.75;6;293.02792720873884;886.9669189453125;1496.202392578125;0.09986130374479889;0.4590846047156727;0.0;0.012482662968099861;0.07350901525658807
2025-02-01;LCK - LCK Cup 2025 (Groups: Group Baron);113780832710159052|game3;2754361;15.2.653.8382;3;BRO Morgan;656;450;8.074360941622482;0;0;0;0.0;7;325.4412933757006;0;0;0.05547850208044383;0.507628294036061;0.0;0.0;0.0027739251040221915
2025-02-01;LCK - LCK Cup 2025 (Groups: Group Baron);113780832710159052|game3;2754361;15.2.653.8382;3;DK Siwoo;-656;-450;6.716725031084189;0;1;0;0;5;74.69754682555347;594.346435546875;594.346435546875;0.14424410540915394;0.27323162274618584;0.0013869625520110957;0.0;0.0
